_id,timestamp,temperature,co2Level,light,uvLevel,humidity,__v
671addf22fd2cc2de1b8f1c3,2024-10-24T22:56:45.766Z,24.5,74,6,0,46,0
671addf22fd2cc2de1b8f1c4,2024-10-24T22:56:54.851Z,24.5,70,5,0,46,0
671addf22fd2cc2de1b8f1c5,2024-10-24T22:57:05.485Z,24.5,78,6,0,46,0
671addf22fd2cc2de1b8f1c6,2024-10-24T22:57:14.567Z,24.5,77,5,0,46,0
671addf22fd2cc2de1b8f1c7,2024-10-24T22:57:25.171Z,24.6,69,5,0,46,0
671addf22fd2cc2de1b8f1c8,2024-10-24T22:57:35.804Z,24.6,76,5,0,46,0
671addf22fd2cc2de1b8f1c9,2024-10-24T22:57:44.875Z,24.6,75,6,0,46,0
671addf22fd2cc2de1b8f1ca,2024-10-24T22:57:55.488Z,24.6,68,4,0,46,0
671addf22fd2cc2de1b8f1cb,2024-10-24T22:58:04.583Z,24.6,76,5,0,46,0
671addf22fd2cc2de1b8f1cc,2024-10-24T22:58:15.204Z,24.6,75,5,0,45,0
671addf22fd2cc2de1b8f1cd,2024-10-24T22:58:25.802Z,24.6,67,5,0,46,0
671addf22fd2cc2de1b8f1ce,2024-10-24T22:58:34.895Z,24.6,74,5,0,46,0
671addf22fd2cc2de1b8f1cf,2024-10-24T22:58:45.506Z,24.6,73,5,0,45,0
671addf22fd2cc2de1b8f1d0,2024-10-24T22:58:54.611Z,24.6,72,4,0,45,0
671addf22fd2cc2de1b8f1d1,2024-10-24T22:59:05.191Z,24.6,72,5,0,45,0
671addf22fd2cc2de1b8f1d2,2024-10-24T22:59:15.824Z,24.6,70,5,0,45,0
671addf22fd2cc2de1b8f1d3,2024-10-24T22:59:24.909Z,24.6,70,0,0,45,0
671addf22fd2cc2de1b8f1d4,2024-10-24T22:59:35.508Z,24.6,70,5,0,45,0
671addf22fd2cc2de1b8f1d5,2024-10-24T22:59:44.589Z,24.6,70,5,0,45,0
671addf22fd2cc2de1b8f1d6,2024-10-24T22:59:55.219Z,24.6,70,5,0,45,0
671addf22fd2cc2de1b8f1d7,2024-10-24T23:00:05.818Z,24.6,69,5,0,45,0
671addf22fd2cc2de1b8f1d8,2024-10-24T23:00:14.901Z,24.6,70,5,0,45,0
671addf22fd2cc2de1b8f1d9,2024-10-24T23:00:25.531Z,24.7,70,4,0,45,0
671addf22fd2cc2de1b8f1da,2024-10-24T23:00:34.641Z,24.7,70,5,0,45,0
671addf22fd2cc2de1b8f1db,2024-10-24T23:00:45.220Z,24.7,70,4,0,45,0
671addf22fd2cc2de1b8f1dc,2024-10-24T23:00:55.836Z,24.8,70,0,0,45,0
671addf22fd2cc2de1b8f1dd,2024-10-24T23:01:04.948Z,24.8,64,6,0,45,0
671addf22fd2cc2de1b8f1de,2024-10-24T23:01:15.533Z,24.7,70,5,0,45,0
671addf22fd2cc2de1b8f1df,2024-10-24T23:01:24.611Z,24.7,69,5,0,45,0
671addf22fd2cc2de1b8f1e0,2024-10-24T23:01:35.243Z,24.8,64,6,0,45,0
671addf22fd2cc2de1b8f1e1,2024-10-24T23:01:45.834Z,24.8,70,4,0,45,0
671addf22fd2cc2de1b8f1e2,2024-10-24T23:01:54.938Z,24.8,69,6,0,45,0
671addf22fd2cc2de1b8f1e3,2024-10-24T23:02:05.542Z,24.8,64,6,0,45,0
671addf22fd2cc2de1b8f1e4,2024-10-24T23:02:14.678Z,24.8,69,6,0,45,0
671addf22fd2cc2de1b8f1e5,2024-10-24T23:02:25.230Z,24.8,70,6,0,45,0
671addf22fd2cc2de1b8f1e6,2024-10-24T23:02:35.856Z,24.8,64,6,0,45,0
671addf22fd2cc2de1b8f1e7,2024-10-24T23:02:44.995Z,24.8,69,6,0,45,0
671addf22fd2cc2de1b8f1e8,2024-10-24T23:02:55.532Z,24.8,70,5,0,45,0
671addf22fd2cc2de1b8f1e9,2024-10-24T23:03:04.626Z,24.8,70,5,0,45,0
671addf22fd2cc2de1b8f1ea,2024-10-24T23:03:15.252Z,24.7,70,5,0,45,0
671addf22fd2cc2de1b8f1eb,2024-10-24T23:03:25.851Z,24.8,70,0,0,45,0
671addf22fd2cc2de1b8f1ec,2024-10-24T23:03:34.939Z,24.8,64,5,0,45,0
671addf22fd2cc2de1b8f1ed,2024-10-24T23:03:45.576Z,24.8,70,5,0,45,0
671addf22fd2cc2de1b8f1ee,2024-10-24T23:03:54.649Z,24.8,70,4,0,45,0
671addf22fd2cc2de1b8f1ef,2024-10-24T23:04:05.256Z,24.8,64,6,0,45,0
671addf22fd2cc2de1b8f1f0,2024-10-24T23:04:15.878Z,24.8,70,5,0,45,0
671addf22fd2cc2de1b8f1f1,2024-10-24T23:04:24.972Z,24.8,70,6,0,45,0
671addf22fd2cc2de1b8f1f2,2024-10-24T23:04:35.554Z,24.8,64,6,0,45,0
671addf22fd2cc2de1b8f1f3,2024-10-24T23:04:44.663Z,24.8,69,5,0,45,0
671addf22fd2cc2de1b8f1f4,2024-10-24T23:04:55.280Z,24.8,70,6,0,45,0
671addf22fd2cc2de1b8f1f5,2024-10-24T23:05:05.871Z,24.8,65,5,0,45,0
671addf22fd2cc2de1b8f1f6,2024-10-24T23:05:14.971Z,24.8,72,6,0,45,0
671addf22fd2cc2de1b8f1f7,2024-10-24T23:05:25.601Z,24.8,74,5,0,45,0
671addf22fd2cc2de1b8f1f8,2024-10-24T23:05:34.676Z,24.8,74,5,0,45,0
671addf22fd2cc2de1b8f1f9,2024-10-24T23:05:45.285Z,24.8,75,6,0,45,0
671addf22fd2cc2de1b8f1fa,2024-10-24T23:05:54.369Z,24.8,68,5,0,45,0
671addf22fd2cc2de1b8f1fb,2024-10-24T23:06:04.999Z,24.8,76,4,0,45,0
671addf22fd2cc2de1b8f1fc,2024-10-24T23:06:15.600Z,24.8,76,5,0,45,0
671addf22fd2cc2de1b8f1fd,2024-10-24T23:06:24.704Z,24.8,77,4,0,45,0
671addf22fd2cc2de1b8f1fe,2024-10-24T23:06:35.328Z,24.8,80,5,0,45,0
671addf22fd2cc2de1b8f1ff,2024-10-24T23:06:44.412Z,24.8,80,6,0,45,0
671addf22fd2cc2de1b8f200,2024-10-24T23:06:55.012Z,24.9,78,5,0,45,0
671addf22fd2cc2de1b8f201,2024-10-24T23:07:05.644Z,24.8,77,5,0,45,0
671addf22fd2cc2de1b8f202,2024-10-24T23:07:14.730Z,24.8,77,5,0,45,0
671addf22fd2cc2de1b8f203,2024-10-24T23:07:25.334Z,24.8,78,6,0,45,0
671addf22fd2cc2de1b8f204,2024-10-24T23:07:34.431Z,24.8,78,4,0,44,0
671addf22fd2cc2de1b8f205,2024-10-24T23:07:45.070Z,24.8,80,5,0,44,0
671addf22fd2cc2de1b8f206,2024-10-24T23:07:55.647Z,24.8,70,5,0,45,0
671addf22fd2cc2de1b8f207,2024-10-24T23:08:04.746Z,24.8,75,4,0,45,0
671addf22fd2cc2de1b8f208,2024-10-24T23:08:15.373Z,24.8,72,5,0,45,0
671addf22fd2cc2de1b8f209,2024-10-24T23:08:24.457Z,24.8,72,4,0,45,0
671addf22fd2cc2de1b8f20a,2024-10-24T23:08:35.083Z,24.8,72,5,0,45,0
671addf22fd2cc2de1b8f20b,2024-10-24T23:08:45.707Z,24.8,72,6,0,45,0
671addf22fd2cc2de1b8f20c,2024-10-24T23:08:54.774Z,24.8,72,4,0,45,0
671addf22fd2cc2de1b8f20d,2024-10-24T23:09:05.375Z,24.8,70,6,0,45,0
671addf22fd2cc2de1b8f20e,2024-10-24T23:09:14.486Z,24.8,72,0,0,45,0
671addf22fd2cc2de1b8f20f,2024-10-24T23:09:25.091Z,24.8,72,5,0,45,0
671addf22fd2cc2de1b8f210,2024-10-24T23:09:35.707Z,24.8,73,6,0,45,0
671addf22fd2cc2de1b8f211,2024-10-24T23:09:44.789Z,24.7,72,6,0,45,0
671addf22fd2cc2de1b8f212,2024-10-24T23:09:55.429Z,24.7,72,5,0,45,0
671addf22fd2cc2de1b8f213,2024-10-24T23:10:04.505Z,24.8,72,5,0,45,0
671addf22fd2cc2de1b8f214,2024-10-24T23:10:15.122Z,24.8,73,6,0,45,0
671addf22fd2cc2de1b8f215,2024-10-24T23:10:25.734Z,24.8,72,4,0,45,0
671addf22fd2cc2de1b8f216,2024-10-24T23:10:34.829Z,24.8,65,4,0,45,0
671addf22fd2cc2de1b8f217,2024-10-24T23:10:45.416Z,24.8,73,5,0,45,0
671addf22fd2cc2de1b8f218,2024-10-24T23:10:54.533Z,24.9,70,4,0,45,0
671addf22fd2cc2de1b8f219,2024-10-24T23:11:05.138Z,24.9,70,5,0,45,0
671addf22fd2cc2de1b8f21a,2024-10-24T23:11:15.728Z,24.9,70,5,0,45,0
671addf22fd2cc2de1b8f21b,2024-10-24T23:11:24.831Z,24.9,70,4,0,45,0
671addf22fd2cc2de1b8f21c,2024-10-24T23:11:35.461Z,24.9,70,5,0,45,0
671addf22fd2cc2de1b8f21d,2024-10-24T23:11:44.549Z,24.8,70,5,0,44,0
671addf22fd2cc2de1b8f21e,2024-10-24T23:11:55.143Z,24.8,70,5,0,44,0
671addf22fd2cc2de1b8f21f,2024-10-24T23:12:05.773Z,24.8,70,6,0,44,0
671addf22fd2cc2de1b8f220,2024-10-24T23:12:14.852Z,24.8,70,6,0,45,0
671addf22fd2cc2de1b8f221,2024-10-24T23:12:25.454Z,24.8,69,5,0,45,0
671addf22fd2cc2de1b8f222,2024-10-24T23:12:34.551Z,24.8,69,5,0,45,0
671addf22fd2cc2de1b8f223,2024-10-24T23:12:45.179Z,24.8,69,4,0,45,0
671addf22fd2cc2de1b8f224,2024-10-24T23:12:55.778Z,24.8,69,5,0,45,0
671addf22fd2cc2de1b8f225,2024-10-24T23:13:04.879Z,24.8,69,5,0,45,0
671addf22fd2cc2de1b8f226,2024-10-24T23:13:15.493Z,24.9,69,4,0,45,0
671addf22fd2cc2de1b8f227,2024-10-24T23:13:24.592Z,24.9,69,0,0,45,0
671addf22fd2cc2de1b8f228,2024-10-24T23:13:35.184Z,24.9,69,5,0,45,0
671addf22fd2cc2de1b8f229,2024-10-24T23:13:45.809Z,25,69,5,0,44,0
671addf22fd2cc2de1b8f22a,2024-10-24T23:13:54.909Z,25,68,0,0,45,0
671addf22fd2cc2de1b8f22b,2024-10-24T23:14:05.490Z,25,67,6,0,45,0
671addf32fd2cc2de1b8f22c,2024-10-24T23:14:14.594Z,25,68,5,0,45,0
671addf32fd2cc2de1b8f22d,2024-10-24T23:14:25.212Z,25,68,0,0,45,0
671addf32fd2cc2de1b8f22e,2024-10-24T23:14:35.810Z,25,67,6,0,45,0
671addf32fd2cc2de1b8f22f,2024-10-24T23:14:44.901Z,25,67,5,0,44,0
671addf32fd2cc2de1b8f230,2024-10-24T23:14:55.527Z,25,67,0,0,44,0
671addf32fd2cc2de1b8f231,2024-10-24T23:15:04.621Z,25,61,5,0,44,0
671addf32fd2cc2de1b8f232,2024-10-24T23:15:15.208Z,25,67,6,0,44,0
671addf32fd2cc2de1b8f233,2024-10-24T23:15:25.857Z,25,67,0,0,44,0
671addf32fd2cc2de1b8f234,2024-10-24T23:15:34.935Z,25,61,5,0,44,0
671addf32fd2cc2de1b8f235,2024-10-24T23:15:45.533Z,25,67,4,0,44,0
671addf32fd2cc2de1b8f236,2024-10-24T23:15:54.609Z,25,60,4,0,44,0
671addf32fd2cc2de1b8f237,2024-10-24T23:16:05.245Z,25,67,5,0,44,0
671addf32fd2cc2de1b8f238,2024-10-24T23:16:15.831Z,25,67,5,0,45,0
671addf32fd2cc2de1b8f239,2024-10-24T23:16:24.925Z,25,67,4,0,44,0
671addf32fd2cc2de1b8f23a,2024-10-24T23:16:35.553Z,25,67,6,0,44,0
671addf32fd2cc2de1b8f23b,2024-10-24T23:16:44.640Z,25,67,5,0,44,0
671addf32fd2cc2de1b8f23c,2024-10-24T23:16:55.242Z,25,67,5,0,44,0
671addf32fd2cc2de1b8f23d,2024-10-24T23:17:05.858Z,24.9,66,5,0,44,0
671addf32fd2cc2de1b8f23e,2024-10-24T23:17:14.980Z,24.9,67,5,0,44,0
671addf32fd2cc2de1b8f23f,2024-10-24T23:17:25.550Z,24.9,67,5,0,45,0
671addf32fd2cc2de1b8f240,2024-10-24T23:17:34.647Z,24.9,67,5,0,47,0
671addf32fd2cc2de1b8f241,2024-10-24T23:17:45.273Z,24.9,67,5,0,47,0
671addf32fd2cc2de1b8f242,2024-10-24T23:17:55.868Z,24.9,67,5,0,46,0
671addf32fd2cc2de1b8f243,2024-10-24T23:18:04.958Z,24.9,67,0,0,45,0
671addf32fd2cc2de1b8f244,2024-10-24T23:18:15.588Z,24.9,66,5,0,45,0
671addf32fd2cc2de1b8f245,2024-10-24T23:18:24.690Z,24.8,67,4,0,45,0
671addf32fd2cc2de1b8f246,2024-10-24T23:18:35.268Z,24.9,67,0,0,45,0
671addf32fd2cc2de1b8f247,2024-10-24T23:18:44.363Z,24.8,67,5,0,45,0
671addf32fd2cc2de1b8f248,2024-10-24T23:18:54.977Z,24.8,67,4,0,45,0
671addf32fd2cc2de1b8f249,2024-10-24T23:19:05.581Z,24.8,67,5,0,45,0
671addf32fd2cc2de1b8f24a,2024-10-24T23:19:14.687Z,24.7,66,4,0,44,0
671addf32fd2cc2de1b8f24b,2024-10-24T23:19:25.303Z,24.5,67,5,0,45,0
671addf32fd2cc2de1b8f24c,2024-10-24T23:19:35.899Z,24.5,67,5,0,45,0
671addf32fd2cc2de1b8f24d,2024-10-24T23:19:44.997Z,24.4,66,5,0,45,0
671addf32fd2cc2de1b8f24e,2024-10-24T23:19:55.614Z,24.4,67,5,0,45,0
671addf32fd2cc2de1b8f24f,2024-10-24T23:20:04.709Z,24.3,60,5,0,45,0
671addf32fd2cc2de1b8f250,2024-10-24T23:20:15.307Z,24.1,67,0,0,45,0
671addf32fd2cc2de1b8f251,2024-10-24T23:20:25.932Z,24.1,67,4,0,46,0
671addf32fd2cc2de1b8f252,2024-10-24T23:20:35.025Z,24.1,67,0,0,46,0
671addf32fd2cc2de1b8f253,2024-10-24T23:20:45.656Z,24.1,67,4,0,46,0
671addf32fd2cc2de1b8f254,2024-10-24T23:20:54.714Z,24.1,67,5,0,46,0
671addf32fd2cc2de1b8f255,2024-10-24T23:21:05.346Z,24,67,4,0,46,0
671addf32fd2cc2de1b8f256,2024-10-24T23:21:14.434Z,24.1,60,5,0,46,0
671addf32fd2cc2de1b8f257,2024-10-24T23:21:25.048Z,24,61,4,0,46,0
671addf32fd2cc2de1b8f258,2024-10-24T23:21:35.656Z,24,67,4,0,46,0
671addf32fd2cc2de1b8f259,2024-10-24T23:21:44.751Z,24,66,5,0,46,0
671addf32fd2cc2de1b8f25a,2024-10-24T23:21:55.351Z,24,67,6,0,46,0
671addf32fd2cc2de1b8f25b,2024-10-24T23:22:04.449Z,23.9,67,6,0,46,0
671addf32fd2cc2de1b8f25c,2024-10-24T23:22:15.071Z,23.9,68,5,0,46,0
671addf32fd2cc2de1b8f25d,2024-10-24T23:22:25.678Z,23.9,68,0,0,46,0
671addf32fd2cc2de1b8f25e,2024-10-24T23:22:34.775Z,23.8,67,4,0,47,0
671addf32fd2cc2de1b8f25f,2024-10-24T23:22:45.462Z,23.7,68,5,0,47,0
671addf32fd2cc2de1b8f260,2024-10-24T23:22:54.542Z,23.7,68,0,0,47,0
671addf32fd2cc2de1b8f261,2024-10-24T23:23:05.091Z,23.7,68,5,0,47,0
671addf32fd2cc2de1b8f262,2024-10-24T23:23:15.707Z,23.6,68,5,0,47,0
671addf32fd2cc2de1b8f263,2024-10-24T23:23:27.868Z,23.5,68,5,0,47,0
671addf32fd2cc2de1b8f264,2024-10-24T23:23:35.561Z,23.4,67,6,0,47,0
671addf32fd2cc2de1b8f265,2024-10-24T23:23:46.187Z,23.4,67,6,0,47,0
671addf32fd2cc2de1b8f266,2024-10-24T23:23:55.165Z,23.4,66,6,0,47,0
671addf32fd2cc2de1b8f267,2024-10-24T23:24:05.803Z,23.4,66,0,0,47,0
671addf32fd2cc2de1b8f268,2024-10-24T23:24:15.017Z,23.4,60,4,0,47,0
671addf32fd2cc2de1b8f269,2024-10-24T23:24:27.731Z,23.4,67,5,0,47,0
671addf32fd2cc2de1b8f26a,2024-10-24T23:24:34.524Z,23.4,67,5,0,47,0
671addf32fd2cc2de1b8f26b,2024-10-24T23:24:45.117Z,23.3,67,4,0,47,0
671addf32fd2cc2de1b8f26c,2024-10-24T23:24:55.746Z,23.2,66,4,0,48,0
671addf32fd2cc2de1b8f26d,2024-10-24T23:25:04.846Z,23.2,67,4,0,48,0
671addf32fd2cc2de1b8f26e,2024-10-24T23:25:15.445Z,23.1,68,5,0,48,0
671addf32fd2cc2de1b8f26f,2024-10-24T23:25:24.549Z,23,68,5,0,48,0
671addf32fd2cc2de1b8f270,2024-10-24T23:25:35.165Z,23,68,4,0,48,0
671addf32fd2cc2de1b8f271,2024-10-24T23:25:45.765Z,23,68,0,0,48,0
671addf32fd2cc2de1b8f272,2024-10-24T23:25:54.856Z,23,68,5,0,48,0
671addf32fd2cc2de1b8f273,2024-10-24T23:26:05.488Z,23,68,5,0,48,0
671addf32fd2cc2de1b8f274,2024-10-24T23:26:14.583Z,23,69,5,0,48,0
671addf32fd2cc2de1b8f275,2024-10-24T23:26:25.180Z,23,69,5,0,48,0
671addf32fd2cc2de1b8f276,2024-10-24T23:26:35.806Z,23,69,5,0,49,0
671addf32fd2cc2de1b8f277,2024-10-24T23:26:44.891Z,23,69,4,0,49,0
671addf32fd2cc2de1b8f278,2024-10-24T23:26:55.489Z,23,70,5,0,49,0
671addf32fd2cc2de1b8f279,2024-10-24T23:27:04.588Z,23,64,6,0,49,0
671addf32fd2cc2de1b8f27a,2024-10-24T23:27:15.215Z,23,65,6,0,48,0
671addf32fd2cc2de1b8f27b,2024-10-24T23:27:25.798Z,23,72,0,0,49,0
671addf32fd2cc2de1b8f27c,2024-10-24T23:27:34.912Z,23,70,4,0,48,0
671addf32fd2cc2de1b8f27d,2024-10-24T23:27:45.527Z,23,65,6,0,48,0
671addf32fd2cc2de1b8f27e,2024-10-24T23:27:54.630Z,23.1,72,6,0,48,0
671addf32fd2cc2de1b8f27f,2024-10-24T23:28:05.220Z,23.1,74,5,0,48,0
671addf32fd2cc2de1b8f280,2024-10-24T23:28:15.849Z,23.1,75,6,0,48,0
671addf32fd2cc2de1b8f281,2024-10-24T23:28:24.933Z,23.2,75,4,0,48,0
671addf32fd2cc2de1b8f282,2024-10-24T23:28:35.536Z,23.2,75,4,0,48,0
671addf32fd2cc2de1b8f283,2024-10-24T23:28:44.652Z,23.2,68,6,0,48,0
671addf32fd2cc2de1b8f284,2024-10-24T23:28:55.261Z,23.2,69,0,0,48,0
671addf32fd2cc2de1b8f285,2024-10-24T23:29:05.863Z,23.3,76,0,0,48,0
671addf32fd2cc2de1b8f286,2024-10-24T23:29:14.948Z,23.3,76,5,0,48,0
671addf32fd2cc2de1b8f287,2024-10-24T23:29:25.578Z,23.3,75,5,0,48,0
671addf32fd2cc2de1b8f288,2024-10-24T23:29:34.677Z,23.3,75,4,0,48,0
671addf32fd2cc2de1b8f289,2024-10-24T23:29:45.258Z,23.2,74,5,0,48,0
671addf32fd2cc2de1b8f28a,2024-10-24T23:29:55.887Z,23.2,74,6,0,48,0
671addf32fd2cc2de1b8f28b,2024-10-24T23:30:04.984Z,23.1,72,5,0,48,0
671addf32fd2cc2de1b8f28c,2024-10-24T23:30:15.586Z,23.1,70,4,0,48,0
671addf32fd2cc2de1b8f28d,2024-10-24T23:30:24.679Z,23,69,6,0,48,0
671addf32fd2cc2de1b8f28e,2024-10-24T23:30:35.312Z,23,70,5,0,48,0
671addf32fd2cc2de1b8f28f,2024-10-24T23:30:44.412Z,23,70,5,0,48,0
671addf32fd2cc2de1b8f290,2024-10-24T23:30:55.008Z,23,65,6,0,48,0
671addf32fd2cc2de1b8f291,2024-10-24T23:31:05.622Z,22.9,72,5,0,48,0
671addf32fd2cc2de1b8f292,2024-10-24T23:31:14.723Z,22.9,70,4,0,48,0
671addf32fd2cc2de1b8f293,2024-10-24T23:31:25.314Z,22.9,70,5,0,48,0
671addf32fd2cc2de1b8f294,2024-10-24T23:31:35.938Z,22.8,69,6,0,49,0
671addf32fd2cc2de1b8f295,2024-10-24T23:31:45.034Z,22.8,70,4,0,49,0
671addf32fd2cc2de1b8f296,2024-10-24T23:31:55.630Z,22.8,70,5,0,49,0
671addf32fd2cc2de1b8f297,2024-10-24T23:32:04.724Z,22.7,64,5,0,49,0
671addf32fd2cc2de1b8f298,2024-10-24T23:32:15.358Z,22.7,70,5,0,49,0
671addf32fd2cc2de1b8f299,2024-10-24T23:32:24.448Z,22.6,64,2,0,49,0
671addf32fd2cc2de1b8f29a,2024-10-24T23:32:35.026Z,22.6,70,6,0,49,0
671addf32fd2cc2de1b8f29b,2024-10-24T23:32:45.654Z,22.6,72,6,0,49,0
671addf32fd2cc2de1b8f29c,2024-10-24T23:32:54.751Z,22.6,72,5,0,49,0
671addf32fd2cc2de1b8f29d,2024-10-24T23:33:05.359Z,22.5,66,6,0,49,0
671addf32fd2cc2de1b8f29e,2024-10-24T23:33:14.435Z,22.6,72,5,0,49,0
671addf32fd2cc2de1b8f29f,2024-10-24T23:33:25.083Z,22.5,74,4,0,50,0
671addf32fd2cc2de1b8f2a0,2024-10-24T23:33:35.664Z,22.5,74,5,0,50,0
671addf32fd2cc2de1b8f2a1,2024-10-24T23:33:44.759Z,22.5,74,6,0,50,0
671addf32fd2cc2de1b8f2a2,2024-10-24T23:33:55.388Z,22.6,75,6,0,50,0
671addf32fd2cc2de1b8f2a3,2024-10-24T23:34:04.477Z,22.6,75,4,0,50,0
671addf32fd2cc2de1b8f2a4,2024-10-24T23:34:15.083Z,22.6,68,6,0,49,0
671addf32fd2cc2de1b8f2a5,2024-10-24T23:34:25.716Z,22.7,75,6,0,49,0
671addf32fd2cc2de1b8f2a6,2024-10-24T23:34:34.799Z,22.6,75,5,0,49,0
671addf32fd2cc2de1b8f2a7,2024-10-24T23:34:45.397Z,22.6,75,6,0,49,0
671addf32fd2cc2de1b8f2a8,2024-10-24T23:34:54.499Z,22.7,75,5,0,49,0
671addf32fd2cc2de1b8f2a9,2024-10-24T23:35:05.130Z,22.7,74,5,0,49,0
671addf32fd2cc2de1b8f2aa,2024-10-24T23:35:15.715Z,22.8,75,0,0,49,0
671addf32fd2cc2de1b8f2ab,2024-10-24T23:35:24.799Z,22.8,67,0,0,49,0
671addf32fd2cc2de1b8f2ac,2024-10-24T23:35:35.430Z,22.8,74,5,0,49,0
671addf32fd2cc2de1b8f2ad,2024-10-24T23:35:44.527Z,22.7,74,5,0,49,0
671addf32fd2cc2de1b8f2ae,2024-10-24T23:35:55.125Z,22.7,65,6,0,49,0
671addf32fd2cc2de1b8f2af,2024-10-24T23:36:05.758Z,22.6,72,6,0,49,0
671addf32fd2cc2de1b8f2b0,2024-10-24T23:36:14.843Z,22.5,70,5,0,49,0
671addf32fd2cc2de1b8f2b1,2024-10-24T23:36:25.451Z,22.5,70,5,0,49,0
671addf32fd2cc2de1b8f2b2,2024-10-24T23:36:34.543Z,22.4,69,5,0,49,0
671addf32fd2cc2de1b8f2b3,2024-10-24T23:36:45.173Z,22.4,69,6,0,49,0
671addf32fd2cc2de1b8f2b4,2024-10-24T23:36:55.760Z,22.3,69,5,0,50,0
671addf32fd2cc2de1b8f2b5,2024-10-24T23:37:04.860Z,22.3,61,5,0,50,0
671addf32fd2cc2de1b8f2b6,2024-10-24T23:37:15.494Z,22.2,68,6,0,50,0
671addf32fd2cc2de1b8f2b7,2024-10-24T23:37:24.596Z,22.2,68,4,0,50,0
671addf32fd2cc2de1b8f2b8,2024-10-24T23:37:35.179Z,22.2,68,6,0,50,0
671addf32fd2cc2de1b8f2b9,2024-10-24T23:37:45.807Z,22.2,69,6,0,50,0
671addf32fd2cc2de1b8f2ba,2024-10-24T23:37:54.909Z,22.3,69,5,0,50,0
671addf32fd2cc2de1b8f2bb,2024-10-24T23:38:05.491Z,22.3,68,6,0,50,0
671addf32fd2cc2de1b8f2bc,2024-10-24T23:38:14.596Z,22.3,61,5,0,50,0
671addf32fd2cc2de1b8f2bd,2024-10-24T23:38:25.225Z,22.3,68,5,0,50,0
671addf32fd2cc2de1b8f2be,2024-10-24T23:38:35.816Z,22.3,62,0,0,50,0
671addf32fd2cc2de1b8f2bf,2024-10-24T23:38:44.917Z,22.3,68,6,0,50,0
671addf32fd2cc2de1b8f2c0,2024-10-24T23:38:55.531Z,22.3,69,4,0,50,0
671addf32fd2cc2de1b8f2c1,2024-10-24T23:39:04.644Z,22.3,72,6,0,50,0
671addf32fd2cc2de1b8f2c2,2024-10-24T23:39:15.236Z,22.3,75,5,0,50,0
671addf32fd2cc2de1b8f2c3,2024-10-24T23:39:25.852Z,22.2,80,6,0,50,0
671addf32fd2cc2de1b8f2c4,2024-10-24T23:39:34.949Z,22.2,77,4,0,50,0
671addf32fd2cc2de1b8f2c5,2024-10-24T23:39:45.533Z,22.2,78,6,0,50,0
671addf32fd2cc2de1b8f2c6,2024-10-24T23:39:54.637Z,22.2,70,5,0,50,0
671addf32fd2cc2de1b8f2c7,2024-10-24T23:40:05.276Z,22.2,68,4,0,50,0
671addf32fd2cc2de1b8f2c8,2024-10-24T23:40:15.845Z,22.2,77,6,0,50,0
671addf32fd2cc2de1b8f2c9,2024-10-24T23:40:24.947Z,22.2,68,4,0,50,0
671addf32fd2cc2de1b8f2ca,2024-10-24T23:40:35.576Z,22.2,76,4,0,50,0
671addf32fd2cc2de1b8f2cb,2024-10-24T23:40:44.821Z,22.1,76,5,0,50,0
